order_no,id,orderTime,recipeOrdered
28038,990,11:34:04,14
28039,989,00:04:05,13
28040,988,13:54:48,12
28041,987,01:10:08,11
28042,986,11:32:18,10
28043,985,21:41:52,9
28044,984,06:38:47,8
28045,983,07:14:09,7
28046,982,00:59:10,6
28047,981,20:50:27,5
28048,980,06:10:32,4
28049,979,05:04:37,3
28050,978,22:38:46,2
28051,977,17:38:33,1
28052,976,15:14:12,0
28053,975,16:46:36,26
28054,974,23:14:49,25
28055,973,11:17:58,24
28056,972,13:32:06,23
28057,971,15:45:43,22
28058,970,08:36:57,21
28059,969,19:21:54,20
28060,968,12:12:36,19
28061,967,10:32:46,18
28062,966,17:30:21,17
28063,965,01:19:09,16
28064,964,00:13:05,15
28065,963,23:07:43,14
28066,962,13:00:13,13
28067,961,03:12:47,12
28068,960,13:05:26,11
28069,959,05:28:45,10
28070,958,04:28:48,9
28071,957,06:45:06,8
28072,956,21:47:22,7
28073,955,17:58:22,6
28074,954,07:05:10,5
28075,953,03:52:11,4
28076,952,00:27:53,3
28077,951,20:13:10,2
28078,950,05:53:31,1
28079,949,14:31:45,0
28080,948,01:35:38,26
28081,947,04:16:44,25
28082,946,01:13:23,24
28083,945,19:01:03,23
28084,944,21:04:42,22
28085,943,10:38:53,21
28086,942,18:38:07,20
28087,941,14:48:51,19
28088,940,00:57:28,18
28089,939,11:38:46,17
28090,938,20:34:15,16
28091,937,19:51:41,15
28092,936,04:22:18,14
28093,935,01:10:47,13
28094,934,13:14:10,12
28095,933,01:48:37,11
28096,932,08:40:21,10
28097,931,07:08:45,9
28098,930,02:19:11,8
28099,929,13:33:12,7
28100,928,05:32:38,6
28101,927,23:50:01,5
28102,926,02:03:57,4
28103,925,19:16:36,3
28104,924,16:34:38,2
28105,923,18:01:07,1
28106,922,11:40:16,0
28107,921,23:57:59,26
28108,920,17:14:51,25
28109,919,15:33:54,24
28110,918,04:32:17,23
28111,917,22:25:56,22
28112,916,17:39:18,21
28113,915,19:48:40,20
28114,914,15:45:09,19
28115,913,18:28:27,18
28116,912,15:42:11,17
28117,911,06:59:26,16
28118,910,10:37:04,15
28119,909,09:15:30,14
28120,908,12:06:26,13
28121,907,20:57:10,12
28122,906,17:10:12,11
28123,905,02:05:44,10
28124,904,21:11:24,9
28125,903,20:09:28,8
28126,902,07:07:37,7
28127,901,05:18:49,6
28128,900,22:01:23,5
28129,899,12:07:20,4
28130,898,14:54:07,3
28131,897,13:47:45,2
28132,896,01:42:26,1
28133,895,13:27:31,0
28134,894,06:49:13,26
28135,893,10:24:53,25
28136,892,13:37:28,24
28137,891,05:21:21,23
28138,890,11:30:46,22
28139,889,18:36:57,21
28140,888,14:57:19,20
28141,887,09:52:50,19
28142,886,14:21:58,18
28143,885,05:36:11,17
28144,884,19:28:08,16
28145,883,22:29:03,15
28146,882,17:20:28,14
28147,881,08:12:13,13
28148,880,02:34:03,12
28149,879,13:25:01,11
28150,878,23:04:42,10
28151,877,17:45:47,9
28152,876,16:24:53,8
28153,875,15:43:17,7
28154,874,22:19:53,6
28155,873,05:22:39,5
28156,872,15:00:47,4
28157,871,18:50:35,3
28158,870,13:54:05,2
28159,869,21:35:38,1
28160,868,08:09:42,0
28161,867,07:34:24,26
28162,866,08:12:51,25
28163,865,05:11:08,24
28164,864,08:48:12,23
28165,863,10:05:56,22
28166,862,21:21:06,21
28167,861,00:48:21,20
28168,860,13:34:09,19
28169,859,08:53:02,18
28170,858,02:17:43,17
28171,857,13:09:59,16
28172,856,10:32:39,15
28173,855,00:49:02,14
28174,854,06:28:37,13
28175,853,17:16:12,12
28176,852,18:12:43,11
28177,851,13:17:54,10
28178,850,22:58:56,9
28179,849,18:11:20,8
28180,848,04:19:43,7
28181,847,12:22:31,6
28182,846,11:44:39,5
28183,845,05:24:20,4
28184,844,12:34:45,3
28185,843,14:52:10,2
28186,842,01:07:44,1
28187,841,19:17:22,0
28188,840,14:01:52,26
28189,839,13:46:09,25
28190,838,13:27:45,24
28191,837,01:11:01,23
28192,836,13:28:12,22
28193,835,21:30:47,21
28194,834,12:23:59,20
28195,833,19:25:37,19
28196,832,11:05:11,18
28197,831,14:38:37,17
28198,830,02:50:30,16
28199,829,14:19:07,15
28200,828,21:05:48,14
28201,827,19:59:49,13
28202,826,10:06:01,12
28203,825,23:04:05,11
28204,824,21:04:06,10
28205,823,18:21:15,9
28206,822,11:27:18,8
28207,821,14:51:32,7
28208,820,15:51:16,6
28209,819,05:16:18,5
28210,818,23:42:19,4
28211,817,06:32:05,3
28212,816,11:45:33,2
28213,815,15:16:26,1
28214,814,18:47:54,0
28215,813,10:23:44,26
28216,812,09:09:29,25
28217,811,23:55:29,24
28218,810,12:18:56,23
28219,809,22:50:50,22
28220,808,18:33:42,21
28221,807,04:51:48,20
28222,806,12:50:09,19
28223,805,22:33:38,18
28224,804,01:28:28,17
28225,803,09:01:06,16
28226,802,12:58:43,15
28227,801,14:59:46,14
28228,800,16:34:54,13
28229,799,17:04:38,12
28230,798,23:07:59,11
28231,797,01:27:06,10
28232,796,21:00:01,9
28233,795,17:17:56,8
28234,794,16:08:41,7
28235,793,14:33:37,6
28236,792,02:51:00,5
28237,791,01:01:41,4
28238,790,08:11:54,3
28239,789,18:44:37,2
28240,788,19:07:43,1
28241,787,21:34:32,0
28242,786,12:56:36,26
28243,785,16:11:23,25
28244,784,18:57:49,24
28245,783,16:06:00,23
28246,782,22:54:27,22
28247,781,07:27:14,21
28248,780,06:24:48,20
28249,779,19:05:00,19
28250,778,11:59:19,18
28251,777,16:58:37,17
28252,776,11:17:27,16
28253,775,07:35:03,15
28254,774,18:16:07,14
28255,773,11:57:47,13
28256,772,06:54:17,12
28257,771,16:45:00,11
28258,770,03:27:04,10
28259,769,17:38:06,9
28260,768,21:04:07,8
28261,767,05:58:00,7
28262,766,06:08:08,6
28263,765,13:04:09,5
28264,764,14:16:18,4
28265,763,02:49:25,3
28266,762,17:24:11,2
28267,761,20:29:36,1
28268,760,21:05:47,0
28269,759,15:49:41,26
28270,758,02:13:03,25
28271,757,04:27:30,24
28272,756,21:47:24,23
28273,755,15:02:27,22
28274,754,18:13:40,21
28275,753,17:18:35,20
28276,752,13:39:01,19
28277,751,08:46:07,18
28278,750,23:32:32,17
28279,749,03:51:44,16
28280,748,09:57:46,15
28281,747,10:58:08,14
28282,746,19:47:25,13
28283,745,05:01:06,12
28284,744,23:35:51,11
28285,743,02:23:46,10
28286,742,15:39:48,9
28287,741,19:04:13,8
28288,740,08:40:43,7
28289,739,18:04:20,6
28290,738,05:14:02,5
28291,737,01:38:08,4
28292,736,23:19:14,3
28293,735,09:44:16,2
28294,734,20:01:18,1
28295,733,15:26:22,0
28296,732,21:33:00,26
28297,731,18:36:34,25
28298,730,23:16:20,24
28299,729,07:30:56,23
28300,728,14:48:51,22
28301,727,15:20:19,21
28302,726,18:25:33,20
28303,725,21:50:00,19
28304,724,20:51:47,18
28305,723,14:12:16,17
28306,722,01:27:53,16
28307,721,18:12:15,15
28308,720,21:14:04,14
28309,719,14:44:34,13
28310,718,17:19:08,12
28311,717,20:38:35,11
28312,716,12:17:58,10
28313,715,07:50:49,9
28314,714,01:38:06,8
28315,713,09:47:02,7
28316,712,15:41:41,6
28317,711,21:58:51,5
28318,710,03:21:31,4
28319,709,10:40:26,3
28320,708,10:28:06,2
28321,707,02:12:49,1
28322,706,13:44:21,0
28323,705,21:12:10,26
28324,704,06:47:28,25
28325,703,16:51:11,24
28326,702,16:04:24,23
28327,701,12:23:30,22
28328,700,05:00:03,21
28329,699,23:11:19,20
28330,698,06:17:54,19
28331,697,09:21:37,18
28332,696,21:18:24,17
28333,695,21:03:52,16
28334,694,04:16:38,15
28335,693,19:29:51,14
28336,692,09:59:16,13
28337,691,08:16:06,12
28338,690,18:06:13,11
28339,689,14:54:01,10
28340,688,12:32:50,9
28341,687,11:29:08,8
28342,686,02:59:27,7
28343,685,00:14:34,6
28344,684,08:13:27,5
28345,683,11:06:48,4
28346,682,18:31:33,3
28347,681,04:08:07,2
28348,680,22:13:45,1
28349,679,23:34:11,0
28350,678,14:35:33,26
28351,677,11:18:31,25
28352,676,13:44:33,24
28353,675,22:58:12,23
28354,674,02:44:41,22
28355,673,20:34:46,21
28356,672,23:45:04,20
28357,671,00:58:11,19
28358,670,06:45:01,18
28359,669,23:06:10,17
28360,668,22:15:21,16
28361,667,13:02:34,15
28362,666,13:58:55,14
28363,665,04:33:14,13
28364,664,00:24:25,12
28365,663,06:50:18,11
28366,662,14:16:29,10
28367,661,16:27:15,9
28368,660,20:47:18,8
28369,659,11:20:05,7
28370,658,21:24:06,6
28371,657,09:16:52,5
28372,656,04:32:42,4
28373,655,03:30:20,3
28374,654,17:39:18,2
28375,653,21:46:27,1
28376,652,20:35:15,0
28377,651,08:01:10,26
28378,650,19:24:20,25
28379,649,22:53:28,24
28380,648,11:24:57,23
28381,647,20:39:33,22
28382,646,07:35:27,21
28383,645,23:21:05,20
28384,644,09:38:08,19
28385,643,21:50:12,18
28386,642,06:09:44,17
28387,641,03:11:12,16
28388,640,02:24:14,15
28389,639,23:31:41,14
28390,638,08:45:23,13
28391,637,22:22:36,12
28392,636,01:19:32,11
28393,635,01:20:30,10
28394,634,18:24:21,9
28395,633,16:07:53,8
28396,632,02:56:03,7
28397,631,12:47:01,6
28398,630,11:02:36,5
28399,629,13:57:37,4
28400,628,01:48:08,3
28401,627,00:15:21,2
28402,626,17:46:37,1
28403,625,11:23:18,0
28404,624,19:43:52,26
28405,623,09:40:57,25
28406,622,14:57:58,24
28407,621,17:54:15,23
28408,620,15:27:01,22
28409,619,23:28:24,21
28410,618,18:36:17,20
28411,617,14:32:20,19
28412,616,01:59:12,18
28413,615,09:58:26,17
28414,614,01:07:17,16
28415,613,19:36:23,15
28416,612,02:19:33,14
28417,611,00:56:56,13
28418,610,10:22:23,12
28419,609,01:26:38,11
28420,608,12:47:12,10
28421,607,03:53:02,9
28422,606,22:09:07,8
28423,605,21:56:46,7
28424,604,21:49:55,6
28425,603,02:56:31,5
28426,602,06:18:14,4
28427,601,23:47:00,3
28428,600,19:20:48,2
28429,599,14:59:51,1
28430,598,01:13:45,0
28431,597,02:38:49,26
28432,596,00:09:27,25
28433,595,13:04:40,24
28434,594,18:17:05,23
28435,593,15:21:20,22
28436,592,19:20:57,21
28437,591,06:41:42,20
28438,590,16:05:04,19
28439,589,11:36:00,18
28440,588,14:47:16,17
28441,587,21:48:28,16
28442,586,13:22:28,15
28443,585,07:31:56,14
28444,584,05:56:55,13
28445,583,03:25:16,12
28446,582,00:43:47,11
28447,581,13:35:37,10
28448,580,21:46:24,9
28449,579,00:36:57,8
28450,578,09:15:02,7
28451,577,06:14:42,6
28452,576,08:44:29,5
28453,575,20:01:23,4
28454,574,02:17:13,3
28455,573,12:24:09,2
28456,572,02:42:36,1
28457,571,03:32:45,0
28458,570,20:28:27,26
28459,569,10:13:15,25
28460,568,11:32:04,24
28461,567,07:49:34,23
28462,566,16:32:00,22
28463,565,02:41:32,21
28464,564,23:54:59,20
28465,563,04:07:16,19
28466,562,13:28:19,18
28467,561,06:10:01,17
28468,560,20:54:31,16
28469,559,18:26:23,15
28470,558,21:49:17,14
28471,557,22:46:34,13
28472,556,00:01:24,12
28473,555,19:20:28,11
28474,554,00:24:45,10
28475,553,04:51:59,9
28476,552,18:55:57,8
28477,551,20:20:03,7
28478,550,15:31:45,6
28479,549,09:11:43,5
28480,548,09:17:33,4
28481,547,03:14:24,3
28482,546,22:00:10,2
28483,545,09:19:17,1
28484,544,10:21:23,0
28485,543,05:46:17,26
28486,542,02:26:12,25
28487,541,20:07:25,24
28488,540,20:50:08,23
28489,539,16:09:15,22
28490,538,14:51:53,21
28491,537,18:47:15,20
28492,536,20:31:42,19
28493,535,04:58:15,18
28494,534,21:01:08,17
28495,533,11:38:42,16
28496,532,09:10:31,15
28497,531,13:36:06,14
28498,530,17:06:14,13
28499,529,18:44:16,12
28500,528,01:06:18,11
28501,527,08:25:23,10
28502,526,17:14:19,9
28503,525,23:57:03,8
28504,524,18:01:24,7
28505,523,22:32:53,6
28506,522,05:40:06,5
28507,521,09:11:12,4
28508,520,14:27:23,3
28509,519,22:18:27,2
28510,518,05:34:44,1
28511,517,22:09:07,0
28512,516,07:51:08,26
28513,515,14:50:45,25
28514,514,20:04:43,24
28515,513,12:11:51,23
28516,512,01:14:06,22
28517,511,04:55:56,21
28518,510,22:50:49,20
28519,509,02:56:12,19
28520,508,04:59:22,18
28521,507,07:34:21,17
28522,506,10:01:31,16
28523,505,13:02:31,15
28524,504,07:26:18,14
28525,503,04:39:57,13
28526,502,05:28:01,12
28527,501,00:55:24,11
28528,500,03:44:10,10
28529,499,11:50:20,9
28530,498,13:16:59,8
28531,497,06:50:46,7
28532,496,00:52:16,6
28533,495,05:12:25,5
28534,494,15:57:00,4
28535,493,09:23:39,3
28536,492,04:37:21,2
28537,491,15:21:03,1
28538,490,13:19:16,0
28539,489,09:28:22,26
28540,488,20:51:05,25
28541,487,03:34:16,24
28542,486,00:30:13,23
28543,485,21:22:55,22
28544,484,05:58:03,21
28545,483,13:23:05,20
28546,482,09:08:15,19
28547,481,07:41:17,18
28548,480,13:14:30,17
28549,479,19:14:46,16
28550,478,17:50:10,15
28551,477,23:09:09,14
28552,476,09:06:50,13
28553,475,21:06:39,12
28554,474,05:12:41,11
28555,473,10:53:14,10
28556,472,03:03:05,9
28557,471,17:12:41,8
28558,470,10:28:39,7
28559,469,13:56:00,6
28560,468,15:05:53,5
28561,467,02:24:57,4
28562,466,13:52:11,3
28563,465,16:54:16,2
28564,464,23:25:25,1
28565,463,07:06:15,0
28566,462,05:28:15,26
28567,461,23:42:46,25
28568,460,07:04:04,24
28569,459,15:29:27,23
28570,458,03:16:57,22
28571,457,13:24:14,21
28572,456,14:17:02,20
28573,455,15:23:06,19
28574,454,02:42:47,18
28575,453,07:06:20,17
28576,452,07:44:05,16
28577,451,23:24:13,15
28578,450,20:30:25,14
28579,449,14:02:49,13
28580,448,09:59:31,12
28581,447,01:37:12,11
28582,446,11:50:49,10
28583,445,15:29:33,9
28584,444,23:04:40,8
28585,443,01:42:35,7
28586,442,10:11:17,6
28587,441,20:53:58,5
28588,440,16:09:04,4
28589,439,01:35:25,3
28590,438,18:24:42,2
28591,437,23:43:36,1
28592,436,10:18:29,0
28593,435,04:48:39,26
28594,434,22:09:30,25
28595,433,10:18:56,24
28596,432,15:43:33,23
28597,431,10:45:40,22
28598,430,11:13:45,21
28599,429,21:06:32,20
28600,428,02:08:04,19
28601,427,08:15:58,18
28602,426,20:35:04,17
28603,425,02:19:05,16
28604,424,17:59:08,15
28605,423,05:22:24,14
28606,422,16:04:43,13
28607,421,18:15:38,12
28608,420,20:24:45,11
28609,419,03:03:00,10
28610,418,17:31:24,9
28611,417,10:54:25,8
28612,416,15:38:38,7
28613,415,16:24:58,6
28614,414,16:42:56,5
28615,413,15:41:44,4
28616,412,21:05:34,3
28617,411,21:16:36,2
28618,410,13:57:59,1
28619,409,15:32:01,0
28620,408,18:29:41,26
28621,407,22:02:25,25
28622,406,16:17:17,24
28623,405,10:59:01,23
28624,404,05:42:24,22
28625,403,09:44:28,21
28626,402,04:45:24,20
28627,401,17:57:17,19
28628,400,23:11:36,18
28629,399,09:53:21,17
28630,398,15:12:38,16
28631,397,00:14:00,15
28632,396,15:32:26,14
28633,395,12:33:22,13
28634,394,09:29:48,12
28635,393,06:40:06,11
28636,392,04:53:58,10
28637,391,07:10:46,9
28638,390,05:53:29,8
28639,389,15:06:35,7
28640,388,19:13:47,6
28641,387,01:49:11,5
28642,386,03:16:37,4
28643,385,02:31:58,3
28644,384,12:57:33,2
28645,383,09:59:31,1
28646,382,03:40:48,0
28647,381,12:37:11,26
28648,380,17:27:20,25
28649,379,16:11:45,24
28650,378,10:49:10,23
28651,377,05:58:35,22
28652,376,17:20:57,21
28653,375,12:04:36,20
28654,374,18:42:15,19
28655,373,06:26:02,18
28656,372,08:14:35,17
28657,371,04:29:43,16
28658,370,05:14:26,15
28659,369,23:55:40,14
28660,368,23:25:35,13
28661,367,02:06:28,12
28662,366,18:54:39,11
28663,365,06:39:39,10
28664,364,12:02:54,9
28665,363,23:55:20,8
28666,362,12:41:04,7
28667,361,22:13:55,6
28668,360,07:47:05,5
28669,359,22:48:39,4
28670,358,21:23:45,3
28671,357,17:15:17,2
28672,356,00:19:32,1
28673,355,06:04:58,0
28674,354,07:32:41,26
28675,353,02:52:20,25
28676,352,04:23:19,24
28677,351,08:59:17,23
28678,350,09:54:26,22
28679,349,11:52:33,21
28680,348,06:19:14,20
28681,347,11:10:45,19
28682,346,00:33:25,18
28683,345,14:10:26,17
28684,344,06:23:27,16
28685,343,16:33:55,15
28686,342,08:01:56,14
28687,341,01:54:53,13
28688,340,05:25:38,12
28689,339,03:00:58,11
28690,338,20:07:29,10
28691,337,09:52:25,9
28692,336,02:05:14,8
28693,335,20:34:52,7
28694,334,05:24:17,6
28695,333,04:39:06,5
28696,332,19:22:00,4
28697,331,16:29:31,3
28698,330,15:58:05,2
28699,329,22:07:16,1
28700,328,04:45:42,0
28701,327,15:12:32,26
28702,326,16:22:44,25
28703,325,20:26:37,24
28704,324,10:42:19,23
28705,323,09:07:47,22
28706,322,03:24:30,21
28707,321,20:38:17,20
28708,320,09:31:26,19
28709,319,19:23:51,18
28710,318,06:15:01,17
28711,317,02:09:20,16
28712,316,08:59:01,15
28713,315,02:37:07,14
28714,314,07:29:07,13
28715,313,19:06:11,12
28716,312,13:12:29,11
28717,311,06:13:36,10
28718,310,02:06:49,9
28719,309,11:08:25,8
28720,308,07:57:50,7
28721,307,05:56:41,6
28722,306,19:42:03,5
28723,305,01:13:01,4
28724,304,05:43:23,3
28725,303,14:15:28,2
28726,302,11:56:45,1
28727,301,09:44:17,0
28728,300,21:21:54,26
28729,299,20:19:07,25
28730,298,21:57:55,24
28731,297,17:48:09,23
28732,296,16:11:53,22
28733,295,15:33:36,21
28734,294,18:17:59,20
28735,293,08:27:34,19
28736,292,16:41:59,18
28737,291,07:22:05,17
28738,290,22:57:22,16
28739,289,05:49:37,15
28740,288,01:09:07,14
28741,287,14:36:57,13
28742,286,10:32:42,12
28743,285,16:08:23,11
28744,284,18:03:08,10
28745,283,17:09:18,9
28746,282,04:43:41,8
28747,281,12:27:50,7
28748,280,01:22:08,6
28749,279,02:34:18,5
28750,278,17:46:14,4
28751,277,21:01:18,3
28752,276,14:31:37,2
28753,275,01:33:21,1
28754,274,01:59:10,0
28755,273,01:35:05,26
28756,272,01:49:30,25
28757,271,08:03:56,24
28758,270,21:05:53,23
28759,269,21:59:28,22
28760,268,18:29:30,21
28761,267,20:39:53,20
28762,266,18:37:47,19
28763,265,19:07:31,18
28764,264,05:20:21,17
28765,263,12:41:26,16
28766,262,03:35:24,15
28767,261,22:49:51,14
28768,260,05:15:07,13
28769,259,20:15:12,12
28770,258,18:57:38,11
28771,257,09:55:42,10
28772,256,11:52:34,9
28773,255,21:01:17,8
28774,254,08:43:22,7
28775,253,15:29:06,6
28776,252,22:22:59,5
28777,251,19:19:47,4
28778,250,13:29:31,3
28779,249,23:38:19,2
28780,248,12:50:55,1
28781,247,09:00:22,0
28782,246,03:47:57,26
28783,245,03:58:17,25
28784,244,21:03:04,24
28785,243,18:42:01,23
28786,242,10:44:23,22
28787,241,11:05:03,21
28788,240,23:52:06,20
28789,239,18:41:48,19
28790,238,16:13:50,18
28791,237,11:11:19,17
28792,236,05:08:52,16
28793,235,01:45:13,15
28794,234,01:59:17,14
28795,233,08:08:37,13
28796,232,13:10:35,12
28797,231,17:04:23,11
28798,230,08:14:17,10
28799,229,15:06:25,9
28800,228,21:49:00,8
28801,227,09:54:46,7
28802,226,07:53:05,6
28803,225,11:17:24,5
28804,224,18:50:00,4
28805,223,05:11:17,3
28806,222,11:35:13,2
28807,221,22:06:18,1
28808,220,06:19:13,0
28809,219,12:55:26,26
28810,218,23:56:21,25
28811,217,09:35:32,24
28812,216,01:51:27,23
28813,215,04:47:47,22
28814,214,23:23:21,21
28815,213,13:14:17,20
28816,212,15:13:33,19
28817,211,18:32:11,18
28818,210,22:09:03,17
28819,209,06:29:08,16
28820,208,06:56:35,15
28821,207,16:55:04,14
28822,206,04:22:17,13
28823,205,15:40:49,12
28824,204,08:15:24,11
28825,203,00:58:13,10
28826,202,10:36:27,9
28827,201,08:53:15,8
28828,200,12:15:36,7
28829,199,18:37:57,6
28830,198,12:14:36,5
28831,197,07:18:17,4
28832,196,10:30:59,3
28833,195,10:07:15,2
28834,194,03:22:35,1
28835,193,15:48:05,0
28836,192,05:48:08,26
28837,191,14:14:29,25
28838,190,09:45:20,24
28839,189,09:57:23,23
28840,188,12:11:50,22
28841,187,12:43:33,21
28842,186,01:12:35,20
28843,185,12:15:30,19
28844,184,05:13:17,18
28845,183,03:37:05,17
28846,182,14:15:49,16
28847,181,00:14:24,15
28848,180,17:33:18,14
28849,179,04:48:38,13
28850,178,08:18:35,12
28851,177,09:52:52,11
28852,176,16:11:50,10
28853,175,15:38:56,9
28854,174,20:02:25,8
28855,173,07:21:23,7
28856,172,11:10:28,6
28857,171,21:54:10,5
28858,170,04:48:16,4
28859,169,22:51:46,3
28860,168,07:46:19,2
28861,167,23:10:22,1
28862,166,23:27:48,0
28863,165,11:22:42,26
28864,164,20:13:14,25
28865,163,12:06:26,24
28866,162,06:13:37,23
28867,161,05:16:41,22
28868,160,00:30:48,21
28869,159,03:57:26,20
28870,158,11:31:27,19
28871,157,21:32:41,18
28872,156,14:56:36,17
28873,155,13:55:29,16
28874,154,04:19:25,15
28875,153,22:50:45,14
28876,152,12:36:52,13
28877,151,16:15:50,12
28878,150,21:05:44,11
28879,149,12:27:28,10
28880,148,03:19:28,9
28881,147,10:09:39,8
28882,146,02:24:19,7
28883,145,04:33:58,6
28884,144,18:06:24,5
28885,143,10:23:35,4
28886,142,08:42:00,3
28887,141,13:46:51,2
28888,140,18:38:47,1
28889,139,22:57:03,0
28890,138,21:57:36,26
28891,137,16:26:23,25
28892,136,13:08:07,24
28893,135,20:52:43,23
28894,134,05:29:36,22
28895,133,13:04:47,21
28896,132,17:31:12,20
28897,131,21:52:52,19
28898,130,01:30:09,18
28899,129,20:44:37,17
28900,128,00:35:14,16
28901,127,18:57:01,15
28902,126,22:20:13,14
28903,125,06:48:40,13
28904,124,20:48:47,12
28905,123,06:07:02,11
28906,122,17:26:17,10
28907,121,21:30:27,9
28908,120,15:44:21,8
28909,119,12:48:18,7
28910,118,02:25:02,6
28911,117,19:45:48,5
28912,116,03:32:36,4
28913,115,12:54:51,3
28914,114,04:58:24,2
28915,113,07:47:42,1
28916,112,23:08:47,0
28917,111,20:58:24,26
28918,110,11:36:23,25
28919,109,09:39:18,24
28920,108,15:34:06,23
28921,107,01:16:04,22
28922,106,14:40:13,21
28923,105,04:48:27,20
28924,104,16:27:11,19
28925,103,16:58:53,18
28926,102,11:50:49,17
28927,101,05:45:18,16
28928,100,07:44:41,15
28929,99,01:49:58,14
28930,98,12:42:32,13
28931,97,08:22:06,12
28932,96,21:51:56,11
28933,95,10:18:43,10
28934,94,01:10:05,9
28935,93,19:42:50,8
28936,92,01:37:52,7
28937,91,12:29:03,6
28938,90,18:39:46,5
28939,89,10:40:21,4
28940,88,05:40:13,3
28941,87,16:07:59,2
28942,86,03:34:14,1
28943,85,22:06:21,0
28944,84,10:36:19,26
28945,83,10:22:34,25
28946,82,03:17:16,24
28947,81,08:18:33,23
28948,80,16:46:25,22
28949,79,06:55:02,21
28950,78,07:33:39,20
28951,77,23:12:39,19
28952,76,12:44:58,18
28953,75,09:58:24,17
28954,74,00:23:12,16
28955,73,06:54:16,15
28956,72,00:39:37,14
28957,71,17:12:30,13
28958,70,21:53:36,12
28959,69,08:09:56,11
28960,68,04:45:00,10
28961,67,17:19:10,9
28962,66,10:18:19,8
28963,65,09:05:48,7
28964,64,04:11:09,6
28965,63,13:49:44,5
28966,62,23:23:16,4
28967,61,22:12:56,3
28968,60,00:42:09,2
28969,59,10:54:47,1
28970,58,05:24:46,0
28971,57,05:44:12,26
28972,56,19:35:18,25
28973,55,22:36:25,24
28974,54,01:25:21,23
28975,53,22:48:17,22
28976,52,14:31:28,21
28977,51,04:18:39,20
28978,50,20:52:47,19
28979,49,20:55:56,18
28980,48,12:41:31,17
28981,47,23:53:43,16
28982,46,23:33:19,15
28983,45,16:27:56,14
28984,44,18:11:31,13
28985,43,18:11:51,12
28986,42,03:58:41,11
28987,41,14:50:09,10
28988,40,17:40:27,9
28989,39,08:54:34,8
28990,38,15:37:16,7
28991,37,11:20:17,6
28992,36,00:20:36,5
28993,35,07:54:12,4
28994,34,15:55:34,3
28995,33,15:16:44,2
28996,32,18:24:23,1
28997,31,13:18:55,0
28998,30,04:17:05,26
28999,29,11:42:44,25
29000,28,18:20:39,24
29001,27,07:34:33,23
29002,26,06:45:01,22
29003,25,04:56:46,21
29004,24,02:58:33,20
29005,23,05:44:47,19
29006,22,01:19:37,18
29007,21,20:17:34,17
29008,20,19:01:19,16
29009,19,08:54:16,15
29010,18,19:26:23,14
29011,17,11:20:14,13
29012,16,05:01:31,12
29013,15,22:33:31,11
29014,14,02:52:03,10
29015,13,16:02:49,9
29016,12,17:12:13,8
29017,11,23:09:44,7
29018,10,00:47:57,6
29019,9,07:27:34,5
29020,8,13:09:32,4
29021,7,10:43:08,3
29022,6,22:25:10,2
29023,5,04:35:30,1
29024,4,02:52:05,0
29025,3,06:42:03,26
29026,2,21:31:20,25
29027,1,12:31:30,24
29028,0,18:52:27,23
29029,-1,07:08:44,22
29030,999,14:29:27,21
29031,998,08:54:51,20
29032,997,08:52:09,19
29033,996,11:45:14,18
29034,995,21:06:15,17
29035,994,01:55:24,16
29036,993,20:42:11,15
29037,992,15:00:55,14
29038,991,07:11:11,13
29039,990,01:52:56,12
29040,989,05:07:43,11
29041,988,02:56:32,10
29042,987,23:23:43,9
29043,986,14:24:08,8
29044,985,05:27:30,7
29045,984,22:34:20,6
29046,983,04:45:04,5
29047,982,20:16:44,4
29048,981,22:32:58,3
29049,980,09:31:25,2
29050,979,23:38:15,1
29051,978,23:11:24,0
29052,977,23:52:14,26
29053,976,23:44:01,25
29054,975,10:49:06,24
29055,974,07:17:47,23
29056,973,18:49:44,22
29057,972,17:12:09,21
29058,971,20:11:47,20
29059,970,11:58:55,19
29060,969,21:41:58,18
29061,968,15:30:51,17
29062,967,22:08:16,16
29063,966,17:11:20,15
29064,965,07:58:02,14
29065,964,22:55:24,13
29066,963,06:01:38,12
29067,962,19:12:00,11
29068,961,06:30:28,10
29069,960,22:31:21,9
29070,959,14:42:48,8
29071,958,10:25:32,7
29072,957,15:48:23,6
29073,956,15:35:46,5
29074,955,05:28:12,4
29075,954,12:51:58,3
29076,953,13:48:08,2
29077,952,23:43:29,1
29078,951,21:48:29,0
29079,950,21:11:16,26
29080,949,16:06:36,25
29081,948,16:41:14,24
29082,947,19:50:29,23
29083,946,01:06:08,22
29084,945,03:21:56,21
29085,944,16:11:27,20
29086,943,07:32:38,19
29087,942,21:28:39,18
29088,941,15:53:23,17
29089,940,05:05:59,16
29090,939,06:36:02,15
29091,938,10:40:06,14
29092,937,16:17:21,13
29093,936,22:59:32,12
29094,935,16:37:50,11
29095,934,04:56:53,10
29096,933,11:57:14,9
29097,932,16:27:33,8
29098,931,05:26:35,7
29099,930,14:26:41,6
29100,929,13:24:37,5
29101,928,11:46:06,4
29102,927,11:09:28,3
29103,926,10:13:00,2
29104,925,04:31:14,1
29105,924,07:19:07,0
29106,923,20:21:07,26
29107,922,10:25:32,25
29108,921,03:09:06,24
29109,920,12:59:20,23
29110,919,01:38:44,22
29111,918,10:38:59,21
29112,917,00:17:10,20
